"tractNum","SB535_DAC","SB535adjacent","AB1550_LowInc","HPI_DAC"
6037106510,"Yes","No","No","No"
6037106520,"Yes","No","Yes","No"
6037106604,"Yes","No","Yes","No"
6037106641,"No","No","No","No"
6037910605,"No","No","Yes","Yes"
6037910714,"No","No","Yes","Yes"
6045011400,"No","No","No","No"
6065044921,"No","No","No","No"
6065044922,"No","No","No","No"
6037910813,"No","No","No","No"
6037911001,"No","No","Yes","No"
6037570403,"Yes","No","Yes","Yes"
6037900201,"No","No","Yes",NA
6037920114,"No","No","No","No"
6037404503,"No","No","No","No"
6037402801,"Yes","No","Yes","Yes"
6037403901,"No","No","No","No"
6037403902,"No","No","No","No"
6037404000,"No","No","Yes","No"
6037404100,"No","No","Yes","No"
6037404301,"Yes","No","Yes","No"
6037404401,"Yes","No","Yes","Yes"
6037431300,"No","No","No","No"
6037431400,"No","No","Yes","No"
6037431600,"No","No","No","No"
6085503803,"No","No","Yes","No"
6111007612,"No","No","Yes","No"
6111000702,"No","No","Yes","No"
6085511500,"No","No","No","No"
6037113232,"No","No","No","No"
6037113233,"No","No","Yes","No"
6037113234,"No","No","Yes","No"
6037431700,"No","No","No","No"
6085512052,"No","No","No","No"
6057000900,"No","No","Yes","No"
6057000103,"No","No","No","No"
6057000401,"No","No","No","No"
6057000701,"No","No","No","No"
6065041301,"No","No","No","Yes"
6065041302,"Yes","No","Yes","Yes"
6065042014,"No","No","No","No"
6065043266,"No","No","No","No"
6065044928,"No","No","No","No"
6065044929,"No","No","No","No"
6065044931,"No","No","Yes","Yes"
6065044932,"No","No","No","No"
6065045114,"No","No","No","No"
6065045116,"No","No","Yes",NA
6037402902,"Yes","No","Yes","Yes"
6037403000,"Yes","No","Yes","No"
6037403200,"Yes","No","No",NA
6037403304,"No","No","No","No"
6085506802,"No","No","No","No"
6085500800,"No","No","Yes","No"
6085502302,"No","No","No","No"
6085501102,"Yes","No","Yes","No"
6037403305,"No","No","No","No"
6037403312,"No","No","No","No"
6037404402,"Yes","No","Yes","No"
6037404702,"Yes","No","Yes","Yes"
6037404703,"Yes","No","Yes","Yes"
6037404801,"Yes","No","Yes","Yes"
6037404802,"Yes","No","Yes","Yes"
6037404803,"Yes","No","Yes","Yes"
6045990100,"No","No","No",NA
6045011001,"No","No","Yes","No"
6065043602,"No","No","Yes","Yes"
6037462600,"No","No","No","No"
6037117405,"Yes","No","Yes","Yes"
6037117301,"No","No","No","No"
6037103300,"No","No","No","No"
6037910807,"No","No","No","No"
6037920331,"No","No","No","No"
6037920332,"No","No","No","No"
6037910205,"No","No","Yes",NA
6065044917,"No","No","No","No"
6065044918,"No","No","No","No"
6065044923,"No","No","No","No"
6065044924,"No","No","No","No"
6065044925,"No","No","No","No"
6065045118,"No","No","Yes","Yes"
6065045122,"No","No","No",NA
6065045123,"No","No","No","No"
6085501101,"No","No","Yes","No"
6085503122,"Yes","No","Yes","Yes"
6085503121,"No","No","Yes","No"
6085502301,"No","No","No","No"
6065044926,"No","No","Yes","Yes"
6065044930,"No","No","No","No"
6065045117,"No","No","No","No"
6065045119,"No","No","No","No"
6065045707,"Yes","No","Yes","Yes"
6037405001,"Yes","No","Yes","No"
6037405002,"Yes","No","Yes","Yes"
6037405102,"Yes","No","Yes","Yes"
6037405201,"Yes","No","Yes","Yes"
6037405202,"Yes","No","Yes","No"
6037405203,"Yes","No","Yes","No"
6085502604,"No","No","No","No"
6037408401,"Yes","No","Yes","No"
6037408501,"Yes","No","Yes","No"
6037431800,"No","No","Yes","No"
6037431900,"No","No","Yes","No"
6037432000,"No","No","No","No"
6037432101,"No","No","No","No"
6037432102,"No","No","No","No"
6085512047,"No","No","No","No"
6085503117,"Yes","No","Yes","Yes"
6037432201,"Yes","No","Yes","Yes"
6037432202,"Yes","No","Yes","No"
6037460900,"No","No","No","No"
6065046500,"Yes","No","Yes",NA
6065046800,"No","No","No","No"
6065940700,"No","No","No","No"
6037461000,"No","No","Yes","No"
6037461100,"No","No","No","No"
6037400402,"No","No","No","No"
6065940800,"No","No","No","No"
6065940900,"No","No","Yes","No"
6001444602,"No","No","No","No"
6001450502,"No","No","No","No"
6001450751,"No","No","No","No"
6001450752,"No","No","No","No"
6001435602,"No","No","Yes","No"
6001437101,"Yes","No","No","No"
6001438203,"Yes","No","Yes","No"
6001443105,"No","No","No","No"
6001443321,"No","No","No","No"
6001451504,"No","No","No","No"
6001403502,"No","No","No","No"
6111003013,"No","No","Yes","No"
6085502901,"No","No","No","No"
6111004716,"No","No","Yes","No"
6085503337,"No","No","Yes","No"
6085512043,"No","No","Yes","No"
6085503713,"No","No","Yes","Yes"
6085503902,"No","No","Yes","No"
6065941000,"No","No","Yes","No"
6065941100,"No","No","Yes","Yes"
6065941300,"No","No","No","No"
6065941400,"No","No","Yes","No"
6065040607,"Yes","No","No","No"
6037403316,"No","No","No","No"
6037403318,"No","No","No","No"
6037403319,"No","No","No","No"
6037403320,"No","No","No","No"
6037405400,"No","No","No","No"
6037405500,"No","No","No","No"
6001403702,"No","No","No","No"
6001425101,"No","No","No","No"
6001430101,"No","No","No","No"
6001430102,"No","No","No","No"
6037408624,"No","No","No","No"
6037408625,"No","No","No","No"
6085504323,"No","No","No","No"
6037408626,"No","No","Yes","No"
6037432300,"Yes","No","Yes","No"
6037432401,"Yes","No","Yes","Yes"
6037432402,"Yes","No","Yes","Yes"
6013381000,"Yes","No","Yes","Yes"
6085511915,"No","No","Yes","No"
6085504322,"No","No","No","No"
6085512038,"No","No","No","No"
6085505006,"No","No","No","No"
6037432500,"Yes","No","Yes","No"
6037432601,"Yes","No","Yes","Yes"
6037461200,"No","No","No","No"
6037461300,"No","No","No","No"
6037461400,"No","No","No","No"
6037461600,"Yes","No","Yes","No"
6037901003,"No","No","No",NA
6037576401,"Yes","No","Yes","Yes"
6037572002,"No","No","No","No"
6037570502,"Yes","No","Yes","No"
6037504102,"Yes","No","No",NA
6037542501,"Yes","No","Yes","Yes"
6037461700,"No","No","No",NA
6065040821,"No","No","No","No"
6065043252,"No","No","No","No"
6085506202,"No","No","No","No"
6065043270,"No","No","No","No"
6065043271,"No","No","No","No"
6001444100,"No","No","No","No"
6001444200,"No","No","No","No"
6037195500,"No","No","No","No"
6037195600,"Yes","No","Yes","No"
6037195710,"Yes","No","Yes","Yes"
6037195720,"Yes","No","Yes","No"
6001444400,"No","No","No","No"
6037195802,"Yes","No","Yes","Yes"
6001444500,"No","No","No","No"
6001450200,"No","No","No","No"
6001450300,"No","No","No","No"
6037137504,"No","No","No","No"
6037138000,"No","No","No","No"
6037139200,"No","No","No","No"
6067002300,"No","No","No","No"
6067002400,"No","No","No","No"
6037143200,"Yes","No","No","No"
6037143300,"No","No","No","No"
6037201301,"No","No","Yes","No"
6037201302,"No","No","No","No"
6037201401,"No","No","Yes","No"
6037201402,"Yes","No","Yes","No"
6037139301,"No","No","No","No"
6037139502,"No","No","No","No"
6037139600,"No","No","No","No"
6037139701,"No","No","No","No"
6037139801,"No","No","No","No"
6013324002,"No","No","No","No"
6013320004,"No","No","No","No"
6013336201,"No","No","Yes","No"
6013338203,"No","No","No","No"
6013338204,"No","No","No","No"
6013355116,"No","No","No","No"
6013345204,"No","No","No","No"
6013345203,"No","No","No","No"
6013345112,"No","No","No","No"
6013345113,"No","No","No","No"
6037143400,"No","No","No","No"
6037143500,"No","No","No","No"
6037181000,"No","No","No","No"
6037181500,"No","No","No","No"
6037181600,"No","No","No","No"
6037183101,"No","No","No","No"
6001441402,"No","No","No","No"
6001441501,"No","No","No","No"
6001441521,"No","No","No","No"
6001441522,"No","No","No","No"
6001441601,"No","No","No","No"
6001441602,"No","No","No","No"
6037183220,"No","No","Yes","No"
6037183300,"No","No","Yes","No"
6037183510,"No","No","Yes","No"
6037183520,"No","No","Yes","No"
6037183610,"No","No","Yes","Yes"
6037192300,"No","No","No","No"
6001441800,"No","No","No","No"
6001441921,"No","No","No","No"
6037195400,"No","No","No","No"
6001441923,"No","No","Yes","No"
6001442100,"No","No","No","No"
6001442400,"No","No","No","No"
6001442500,"No","No","No","No"
6037183820,"No","No","Yes","Yes"
6037185100,"No","No","Yes","No"
6037185202,"Yes","No","Yes","No"
6037185310,"Yes","No","Yes","Yes"
6037405101,"Yes","No","Yes","No"
6037800408,"No","No","No","No"
6037185320,"Yes","No","Yes","Yes"
6037481603,"Yes","No","Yes","No"
6037404600,"Yes","No","Yes",NA
6037800326,"No","No","No","No"
6037800329,"No","No","No","No"
6037800330,"No","No","No",NA
6037800406,"No","No","No","No"
6037800410,"No","No","No",NA
6037800504,"No","No","No","No"
6037800506,"No","No","No","No"
6001450400,"No","No","No","No"
6037186401,"Yes","No","Yes","Yes"
6037197200,"Yes","No","Yes","No"
6037197300,"Yes","No","No","No"
6031000402,"No","No","No","No"
6031001602,"No","No","No",NA
6031001601,"Yes","No","Yes","Yes"
6031001300,"Yes","No","Yes","Yes"
6031000200,"Yes","No","No","No"
6031000100,"No","No","No","No"
6031001701,"Yes","No","Yes","Yes"
6031001200,"No","No","No","No"
6031000300,"Yes","No","Yes","Yes"
6031000601,"No","No","No","No"
6031000403,"No","No","Yes","Yes"
6037197410,"No","No","No","No"
6037197420,"Yes","No","Yes","No"
6037197500,"Yes","No","No","No"
6037197600,"Yes","No","Yes","No"
6037197700,"Yes","No","Yes","Yes"
6037199000,"Yes","No","Yes","No"
6031000405,"No","No","Yes","Yes"
6031000500,"Yes","No","Yes","Yes"
6031000602,"No","No","No","No"
6031000701,"No","No","No","No"
6031000702,"No","No","No","No"
6031000800,"Yes","No","Yes","Yes"
6037187102,"Yes","No","Yes","No"
6037187200,"Yes","No","Yes","No"
6037187300,"No","No","No","No"
6013355114,"No","No","No","No"
6031000900,"No","No","Yes","Yes"
6031001001,"No","No","No","No"
6031001002,"Yes","No","Yes","Yes"
6031001003,"Yes","No","No","Yes"
6031001100,"Yes","No","Yes","Yes"
6037236400,"No","No","No","No"
6037237500,"Yes","No","Yes","Yes"
6065042212,"No","No","No","No"
6065042719,"Yes","No","Yes","Yes"
6065042723,"No","No","Yes","Yes"
6065043218,"No","No","No","No"
6065040807,"No","No","No","No"
6065040808,"No","No","No","No"
6037213201,"Yes","No","Yes","Yes"
6037213202,"Yes","No","Yes","Yes"
6037128302,"Yes","No","Yes","Yes"
6037134306,"No","No","No","No"
6037900900,"No","No","Yes","No"
6037119320,"Yes","No","Yes","Yes"
6037920326,"No","No","No","No"
6037910403,"No","No","Yes","Yes"
6037294520,"Yes","No","Yes","No"
6037573202,"Yes","No","Yes","Yes"
6037599100,"No","No","No",NA
6037500100,"No","No","No","No"
6037554511,"No","No","No","No"
6037542200,"Yes","No","Yes","Yes"
6001450603,"No","No","No","No"
6067008910,"No","No","Yes","No"
6067009004,"No","No","Yes","No"
6037213310,"Yes","No","Yes","Yes"
6037213320,"Yes","No","Yes","Yes"
6067008911,"No","No","Yes","Yes"
6067008913,"No","No","Yes","No"
6037213401,"Yes","No","Yes","Yes"
6037214700,"No","No","No","No"
6037214800,"No","No","No","No"
6037216100,"No","No","No","No"
6037216200,"No","No","No","No"
6037216300,"No","No","No","No"
6037216700,"No","No","No","No"
6067009503,"No","No","Yes","No"
6067009322,"No","No","No","No"
6067009502,"No","No","No","No"
6067009504,"No","No","Yes","No"
6031000404,"No","No","No","No"
6031981800,"No","No","No",NA
6001450604,"No","No","No","No"
6001450605,"No","No","No","No"
6065030300,"Yes","No","Yes","Yes"
6065030400,"Yes","No","Yes","Yes"
6065030501,"Yes","No","Yes","Yes"
6035040200,"No","No","Yes","No"
6035040500,"No","No","No","No"
6035040100,"No","No","Yes","Yes"
6035040400,"No","No","No",NA
6035040302,"No","No","No","No"
6035040600,"No","No","Yes","Yes"
6037480201,"No","No","No","No"
6037430501,"No","No","No","No"
6065040901,"No","No","No","No"
6065040903,"No","No","No","Yes"
6065040904,"No","No","No","Yes"
6037213402,"Yes","No","Yes","Yes"
6037214000,"No","No","No","No"
6037214100,"No","No","No","No"
6037214400,"No","No","No","No"
6067009005,"No","No","Yes","No"
6067009006,"Yes","No","Yes","No"
6037216800,"No","No","No","No"
6037216900,"Yes","No","No","No"
6037217100,"No","No","No","No"
6037217200,"Yes","No","Yes","No"
6037218210,"Yes","No","Yes","Yes"
6037218300,"Yes","No","Yes","Yes"
6037218400,"Yes","No","Yes","Yes"
6037218500,"Yes","No","Yes","Yes"
6037218600,"Yes","No","Yes","No"
6037218900,"Yes","No","Yes","Yes"
6037219020,"Yes","No","Yes","Yes"
6037271702,"No","No","No","No"
6037531202,"Yes","No","Yes","Yes"
6037224410,"Yes","No","Yes","Yes"
6037267404,"No","No","No","No"
6037218800,"Yes","No","Yes","Yes"
6037209401,"Yes","No","Yes","Yes"
6037571503,"No","No","No","No"
6037920106,"No","No","No","No"
6001450606,"No","No","No","No"
6009000210,"No","No","No","No"
6009000220,"No","No","No","No"
6009000400,"No","No","Yes","Yes"
6009000120,"No","No","No","No"
6009000300,"No","No","Yes","No"
6095980000,"No","No","No",NA
6065030502,"Yes","No","Yes","Yes"
6065030503,"Yes","No","Yes","Yes"
6065030700,"No","No","No","No"
6001451701,"No","No","No","No"
6065030800,"No","No","No","No"
6065031702,"No","No","No","No"
6065031703,"No","No","No","No"
6067009108,"No","No","No","No"
6067009109,"No","No","No","No"
6037219500,"Yes","No","No","No"
6037219800,"Yes","No","Yes","Yes"
6037220000,"Yes","No","Yes","No"
6037220100,"Yes","No","Yes","Yes"
6037221120,"Yes","No","Yes","Yes"
6037221210,"Yes","No","Yes","Yes"
6037221220,"Yes","No","Yes","Yes"
6001451501,"No","No","No","No"
6037232300,"Yes","No","Yes","Yes"
6037232400,"Yes","No","Yes","Yes"
6037232500,"Yes","No","Yes","Yes"
6037232600,"Yes","No","Yes","Yes"
6037232700,"Yes","No","Yes","Yes"
6037232800,"Yes","No","Yes","Yes"
6037234000,"Yes","No","Yes","No"
6037234200,"Yes","No","Yes","No"
6037240600,"Yes","No","Yes","Yes"
6037534102,"Yes","No","Yes","Yes"
6037239310,"Yes","No","Yes","Yes"
6037532400,"Yes","No","Yes",NA
6037532800,"Yes","No","Yes","Yes"
6037501501,"No","No","No","No"
6037408202,"Yes","No","Yes","Yes"
6001408000,"No","No","No","No"
6001441401,"No","No","No","No"
6065040202,"No","No","No","No"
6065031704,"Yes","No","No","No"
6031001402,"Yes","No","Yes","Yes"
6087121500,"No","No","Yes","No"
6087121600,"No","No","Yes","No"
6069000502,"No","No","No","No"
6069000802,"No","No","No","No"
6069000702,"No","No","No","No"
6069000501,"No","No","No","No"
6069000701,"No","No","Yes","No"
6065043505,"No","No","Yes","Yes"
6065044104,"No","No","No","Yes"
6065044403,"No","No","Yes","Yes"
6065045604,"Yes","No","Yes","Yes"
6065042007,"Yes","No","No","No"
6001441700,"No","No","No","No"
6069000801,"No","No","No","No"
6067009111,"No","No","Yes","No"
6087121800,"No","No","Yes","No"
6087122100,"No","No","Yes","No"
6087122500,"No","No","Yes","No"
6087100100,"No","No","No","No"
6087100600,"No","No","No","No"
6001432400,"Yes","No","Yes","No"
6029002819,"No","No","No","No"
6029002821,"No","No","No","No"
6029002900,"Yes","No","Yes","Yes"
6029003112,"Yes","No","Yes","No"
6029003113,"Yes","No","Yes","Yes"
6001404300,"No","No","No","No"
6065040203,"Yes","No","Yes","Yes"
6065040204,"Yes","No","Yes","Yes"
6065040303,"Yes","No","No","No"
6065040402,"Yes","No","No","No"
6033000600,"No","No","Yes","Yes"
6033000900,"No","No","No","No"
6033001300,"No","No","No","No"
6033001000,"No","No","Yes","No"
6033000400,"No","No","Yes","No"
6033001200,"No","No","Yes","No"
6033001100,"No","No","No","No"
6111003011,"No","No","Yes","No"
6111005801,"No","No","No","No"
6111007405,"No","No","No","No"
6111007511,"No","No","No","No"
6111007512,"No","No","No","No"
6111001206,"No","No","Yes",NA
6111003012,"No","No","Yes",NA
6111000303,"No","No","Yes","No"
6029000200,"Yes","No","Yes","Yes"
6029000300,"Yes","No","Yes","Yes"
6037552700,"Yes","No","Yes","No"
6037553000,"Yes","No","No","No"
6107003502,"No","No","No","No"
6107003501,"No","No","Yes","No"
6059990100,"No","No","No",NA
6059062649,"No","No","Yes","No"
6059032058,"No","No","No","No"
6059032061,"No","No","No","No"
6041109002,"No","No","No","No"
6041130201,"No","No","No","No"
6041130202,"No","No","No","No"
6041112201,"No","No","Yes","No"
6041112202,"No","No","Yes","No"
6041131100,"No","No","No",NA
6041990100,"No","No","No",NA
6111007406,"No","No","No","No"
6111007509,"No","No","No","No"
6111007510,"No","No","No","No"
6111007613,"No","No","No","No"
6111007614,"No","No","No","No"
6111990100,"No","No","No",NA
6037601402,"Yes","No","Yes","No"
6037601502,"Yes","No","Yes","Yes"
6037601600,"Yes","No","Yes","Yes"
6037601700,"Yes","No","Yes","Yes"
6037601801,"Yes","No","Yes","Yes"
6037601802,"Yes","No","Yes","Yes"
6025011500,"Yes","No","Yes","Yes"
6037602002,"Yes","No","Yes","Yes"
6037602003,"Yes","No","Yes","Yes"
6037602004,"Yes","No","Yes","No"
6037602103,"Yes","No","Yes","No"
6037602104,"Yes","No","Yes","No"
6037530700,"Yes","No","Yes","Yes"
6107001901,"No","No","No","No"
6107001902,"No","No","No","No"
6107002002,"No","No","Yes","No"
6107002003,"No","No","Yes","No"
6107002004,"No","No","No","No"
6037530801,"Yes","No","Yes","Yes"
6037530802,"Yes","No","Yes","Yes"
6037530901,"Yes","No","Yes","No"
6037531000,"Yes","No","Yes","Yes"
6037531102,"Yes","No","Yes","Yes"
6037531201,"Yes","No","Yes","Yes"
6037531301,"Yes","No","Yes","Yes"
6037531302,"Yes","No","Yes","Yes"
6037541001,"Yes","No","Yes",NA
6107002008,"No","No","Yes","Yes"
6107002009,"No","No","Yes","No"
6107002302,"No","No","No","No"
6107002303,"No","No","No","No"
6065045124,"No","No","No","No"
6065045217,"No","No","Yes","No"
6065046602,"No","No","No","No"
6065046700,"Yes","No","Yes","Yes"
6065047000,"No","No","Yes","No"
6071002502,"Yes","No","No","Yes"
6037702202,"No","No","No","No"
6065940100,"No","No","Yes",NA
6065941200,"No","No","No","No"
6065941500,"No","No","No","No"
6065042744,"No","No","No","No"
6065043235,"No","No","No","No"
6065043278,"No","No","No","No"
6065044522,"No","No","Yes","Yes"
6065045120,"No","No","Yes","No"
6065050500,"No","No","No","No"
6065051300,"No","No","No","No"
6065940400,"Yes","No","Yes","Yes"
6065940600,"No","No","No","No"
6065043257,"No","No","No","No"
6065043279,"No","No","No","No"
6071002602,"Yes","No","No","No"
6037702300,"No","No","No","No"
6077005004,"No","No","No","No"
6071000201,"Yes","No","Yes","No"
6071000808,"No","No","No","No"
6077004902,"Yes","No","No","No"
6077004701,"No","No","Yes","No"
6077003110,"Yes","No","Yes","Yes"
6077003215,"No","No","Yes","No"
6077005122,"Yes","No","No","No"
6077003500,"Yes","No","No","No"
6077004102,"No","No","No","No"
6077003700,"Yes","No","Yes","Yes"
6077003803,"Yes","No","Yes","Yes"
6077003801,"Yes","No","No","No"
6077004001,"No","No","Yes","No"
6077003308,"Yes","No","Yes","Yes"
6077003114,"No","No","No","No"
6077003900,"Yes","No","Yes","No"
6037901004,"No","No","No","No"
6037901007,"No","No","No","No"
6037901101,"No","No","Yes","No"
6037901102,"No","No","Yes","No"
6037276601,"No","No","No","No"
6037277000,"No","No","No","No"
6073008331,"No","No","No","No"
6073008336,"No","No","No","No"
6073008337,"No","No","No","No"
6073011601,"Yes","No","Yes","Yes"
6073011602,"Yes","No","Yes","Yes"
6073011700,"Yes","No","Yes","Yes"
6073011801,"Yes","No","Yes","Yes"
6073013307,"No","No","Yes","No"
6107002304,"Yes","No","Yes","Yes"
6071002901,"Yes","No","Yes","Yes"
6073013308,"No","No","Yes","No"
6073013309,"No","No","No","No"
6073013311,"No","No","No","No"
6073013312,"No","No","Yes","No"
6107002601,"No","No","Yes","Yes"
6107002602,"No","No","Yes","Yes"
6107002901,"Yes","No","Yes","Yes"
6107002700,"No","No","No","No"
6107001400,"No","No","Yes","No"
6107002007,"No","No","No","No"
6107004101,"Yes","No","Yes","Yes"
6107001302,"Yes","No","Yes","Yes"
6107001502,"No","No","Yes","No"
6107003200,"Yes","No","Yes","Yes"
6107002500,"No","No","No","Yes"
6107004300,"Yes","No","Yes","Yes"
6107000301,"Yes","No","Yes","Yes"
6107000900,"Yes","No","Yes","Yes"
6107000800,"No","No","Yes","Yes"
6107002800,"Yes","No","Yes","Yes"
6107004200,"Yes","No","Yes","Yes"
6081610700,"No","No","Yes","No"
